genome_ID	strain_taxid	species_taxid	organism_name	id
GCF_003957315.1_ASM395731v1	1280	1280	Staphylococcus aureus	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/complete_genome/complete_genome_without_plasmid/GCF_003957315.1_ASM395731v1_genomic.fna
GCF_003945425.1_ASM394542v1	1280	1280	Staphylococcus aureus	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/complete_genome/complete_genome_without_plasmid/GCF_003945425.1_ASM394542v1_genomic.fna
GCF_004771975.1_ASM477197v1	1280	1280	Staphylococcus aureus	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/complete_genome/complete_genome_without_plasmid/GCF_004771975.1_ASM477197v1_genomic.fna
GCF_004797195.1_ASM479719v1	1280	1280	Staphylococcus aureus	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/complete_genome/complete_genome_without_plasmid/GCF_004797195.1_ASM479719v1_genomic.fna
GCF_005707335.1_ASM570733v1	1280	1280	Staphylococcus aureus	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/complete_genome/complete_genome_without_plasmid/GCF_005707335.1_ASM570733v1_genomic.fna
GCF_006364775.1_ASM636477v1	1280	1280	Staphylococcus aureus	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/complete_genome/complete_genome_without_plasmid/GCF_006364775.1_ASM636477v1_genomic.fna
GCF_007185035.1_ASM718503v1	1280	1280	Staphylococcus aureus	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/complete_genome/complete_genome_without_plasmid/GCF_007185035.1_ASM718503v1_genomic.fna
GCF_007826355.1_ASM782635v1	1280	1280	Staphylococcus aureus	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/complete_genome/complete_genome_without_plasmid/GCF_007826355.1_ASM782635v1_genomic.fna
GCF_007998145.1_ASM799814v1	1280	1280	Staphylococcus aureus	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/complete_genome/complete_genome_without_plasmid/GCF_007998145.1_ASM799814v1_genomic.fna
GCF_003609855.1_ASM360985v1	1280	1280	Staphylococcus aureus	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/complete_genome/complete_genome_without_plasmid/GCF_003609855.1_ASM360985v1_genomic.fna
GCF_008620175.1_ASM862017v1	1280	1280	Staphylococcus aureus	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/complete_genome/complete_genome_without_plasmid/GCF_008620175.1_ASM862017v1_genomic.fna
GCF_009857055.1_ASM985705v1	1280	1280	Staphylococcus aureus	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/complete_genome/complete_genome_without_plasmid/GCF_009857055.1_ASM985705v1_genomic.fna
GCF_009912095.1_ASM991209v1	1280	1280	Staphylococcus aureus	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/complete_genome/complete_genome_without_plasmid/GCF_009912095.1_ASM991209v1_genomic.fna
GCF_009913075.1_ASM991307v1	1280	1280	Staphylococcus aureus	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/complete_genome/complete_genome_without_plasmid/GCF_009913075.1_ASM991307v1_genomic.fna
GCF_009912735.1_ASM991273v1	1280	1280	Staphylococcus aureus	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/complete_genome/complete_genome_without_plasmid/GCF_009912735.1_ASM991273v1_genomic.fna
GCF_009912535.1_ASM991253v1	1280	1280	Staphylococcus aureus	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/complete_genome/complete_genome_without_plasmid/GCF_009912535.1_ASM991253v1_genomic.fna
GCF_009912955.1_ASM991295v1	1280	1280	Staphylococcus aureus	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/complete_genome/complete_genome_without_plasmid/GCF_009912955.1_ASM991295v1_genomic.fna
GCF_009912475.1_ASM991247v1	1280	1280	Staphylococcus aureus	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/complete_genome/complete_genome_without_plasmid/GCF_009912475.1_ASM991247v1_genomic.fna
GCF_011032785.1_ASM1103278v1	1280	1280	Staphylococcus aureus	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/complete_genome/complete_genome_without_plasmid/GCF_011032785.1_ASM1103278v1_genomic.fna
GCF_013187685.1_ASM1318768v1	1280	1280	Staphylococcus aureus	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/complete_genome/complete_genome_without_plasmid/GCF_013187685.1_ASM1318768v1_genomic.fna
GCF_013389715.1_ASM1338971v1	1280	1280	Staphylococcus aureus	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/complete_genome/complete_genome_without_plasmid/GCF_013389715.1_ASM1338971v1_genomic.fna
GCF_015219885.1_ASM1521988v1	1280	1280	Staphylococcus aureus	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/complete_genome/complete_genome_without_plasmid/GCF_015219885.1_ASM1521988v1_genomic.fna
GCF_015219925.1_ASM1521992v1	1280	1280	Staphylococcus aureus	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/complete_genome/complete_genome_without_plasmid/GCF_015219925.1_ASM1521992v1_genomic.fna
GCF_015244035.1_ASM1524403v1	1280	1280	Staphylococcus aureus	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/complete_genome/complete_genome_without_plasmid/GCF_015244035.1_ASM1524403v1_genomic.fna
GCF_016065215.1_ASM1606521v1	1280	1280	Staphylococcus aureus	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/complete_genome/complete_genome_without_plasmid/GCF_016065215.1_ASM1606521v1_genomic.fna
GCF_016413725.1_ASM1641372v1	1280	1280	Staphylococcus aureus	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/complete_genome/complete_genome_without_plasmid/GCF_016413725.1_ASM1641372v1_genomic.fna
GCF_017088385.1_ASM1708838v1	1280	1280	Staphylococcus aureus	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/complete_genome/complete_genome_without_plasmid/GCF_017088385.1_ASM1708838v1_genomic.fna
GCF_018093105.1_ASM1809310v1	1280	1280	Staphylococcus aureus	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/complete_genome/complete_genome_without_plasmid/GCF_018093105.1_ASM1809310v1_genomic.fna
GCF_019653615.1_ASM1965361v1	1280	1280	Staphylococcus aureus	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/complete_genome/complete_genome_without_plasmid/GCF_019653615.1_ASM1965361v1_genomic.fna
GCF_020003145.1_ASM2000314v1	1280	1280	Staphylococcus aureus	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/complete_genome/complete_genome_without_plasmid/GCF_020003145.1_ASM2000314v1_genomic.fna
GCF_020388925.1_ASM2038892v1	1280	1280	Staphylococcus aureus	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/complete_genome/complete_genome_without_plasmid/GCF_020388925.1_ASM2038892v1_genomic.fna
GCF_020526105.1_ASM2052610v1	1280	1280	Staphylococcus aureus	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/complete_genome/complete_genome_without_plasmid/GCF_020526105.1_ASM2052610v1_genomic.fna
GCF_021249285.1_ASM2124928v1	1280	1280	Staphylococcus aureus	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/complete_genome/complete_genome_without_plasmid/GCF_021249285.1_ASM2124928v1_genomic.fna
GCF_021491775.1_ASM2149177v1	1280	1280	Staphylococcus aureus	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/complete_genome/complete_genome_without_plasmid/GCF_021491775.1_ASM2149177v1_genomic.fna
GCF_022405615.1_ASM2240561v1	1280	1280	Staphylococcus aureus	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/complete_genome/complete_genome_without_plasmid/GCF_022405615.1_ASM2240561v1_genomic.fna
GCF_022832835.1_ASM2283283v1	1280	1280	Staphylococcus aureus	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/complete_genome/complete_genome_without_plasmid/GCF_022832835.1_ASM2283283v1_genomic.fna
GCF_023278065.1_ASM2327806v1	1280	1280	Staphylococcus aureus	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/complete_genome/complete_genome_without_plasmid/GCF_023278065.1_ASM2327806v1_genomic.fna
GCF_023657535.1_ASM2365753v1	1280	1280	Staphylococcus aureus	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/complete_genome/complete_genome_without_plasmid/GCF_023657535.1_ASM2365753v1_genomic.fna
GCF_020177155.3_ASM2017715v3	1280	1280	Staphylococcus aureus	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/complete_genome/complete_genome_without_plasmid/GCF_020177155.3_ASM2017715v3_genomic.fna
GCF_024220055.1_ASM2422005v1	1280	1280	Staphylococcus aureus	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/complete_genome/complete_genome_without_plasmid/GCF_024220055.1_ASM2422005v1_genomic.fna
GCF_001989555.1_ASM198955v1	1351	1351	Enterococcus faecalis	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/complete_genome/complete_genome_without_plasmid/GCF_001989555.1_ASM198955v1_genomic.fna
GCF_001689055.2_ASM168905v2	1351	1351	Enterococcus faecalis	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/complete_genome/complete_genome_without_plasmid/GCF_001689055.2_ASM168905v2_genomic.fna
GCF_002163735.1_ASM216373v1	1351	1351	Enterococcus faecalis	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/complete_genome/complete_genome_without_plasmid/GCF_002163735.1_ASM216373v1_genomic.fna
GCF_002355755.1_ASM235575v1	1351	1351	Enterococcus faecalis	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/complete_genome/complete_genome_without_plasmid/GCF_002355755.1_ASM235575v1_genomic.fna
GCF_003345275.1_ASM334527v1	1351	1351	Enterococcus faecalis	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/complete_genome/complete_genome_without_plasmid/GCF_003345275.1_ASM334527v1_genomic.fna
GCF_900636775.1_44087_G01	1351	1351	Enterococcus faecalis	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/complete_genome/complete_genome_without_plasmid/GCF_900636775.1_44087_G01_genomic.fna
GCF_003966385.1_ASM396638v1	1351	1351	Enterococcus faecalis	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/complete_genome/complete_genome_without_plasmid/GCF_003966385.1_ASM396638v1_genomic.fna
GCF_004332015.1_ASM433201v1	1351	1351	Enterococcus faecalis	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/complete_genome/complete_genome_without_plasmid/GCF_004332015.1_ASM433201v1_genomic.fna
GCF_005158025.1_ASM515802v1	1351	1351	Enterococcus faecalis	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/complete_genome/complete_genome_without_plasmid/GCF_005158025.1_ASM515802v1_genomic.fna
GCF_901553725.1_42197_D01	1351	1351	Enterococcus faecalis	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/complete_genome/complete_genome_without_plasmid/GCF_901553725.1_42197_D01_genomic.fna
GCF_005979285.1_ASM597928v1	1351	1351	Enterococcus faecalis	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/complete_genome/complete_genome_without_plasmid/GCF_005979285.1_ASM597928v1_genomic.fna
GCF_006766145.1_ASM676614v1	1351	1351	Enterococcus faecalis	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/complete_genome/complete_genome_without_plasmid/GCF_006766145.1_ASM676614v1_genomic.fna
GCF_011193375.1_ASM1119337v1	1351	1351	Enterococcus faecalis	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/complete_genome/complete_genome_without_plasmid/GCF_011193375.1_ASM1119337v1_genomic.fna
GCF_013344645.1_ASM1334464v1	1351	1351	Enterococcus faecalis	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/complete_genome/complete_genome_without_plasmid/GCF_013344645.1_ASM1334464v1_genomic.fna
GCF_013344665.1_ASM1334466v1	1351	1351	Enterococcus faecalis	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/complete_genome/complete_genome_without_plasmid/GCF_013344665.1_ASM1334466v1_genomic.fna
GCF_014489455.1_ASM1448945v1	1351	1351	Enterococcus faecalis	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/complete_genome/complete_genome_without_plasmid/GCF_014489455.1_ASM1448945v1_genomic.fna
GCF_014844235.1_ASM1484423v1	1351	1351	Enterococcus faecalis	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/complete_genome/complete_genome_without_plasmid/GCF_014844235.1_ASM1484423v1_genomic.fna
GCF_015377745.1_ASM1537774v1	1351	1351	Enterococcus faecalis	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/complete_genome/complete_genome_without_plasmid/GCF_015377745.1_ASM1537774v1_genomic.fna
GCF_902379005.2_UHGG_MGYG-HGUT-01694	1351	1351	Enterococcus faecalis	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/complete_genome/complete_genome_without_plasmid/GCF_902379005.2_UHGG_MGYG-HGUT-01694_genomic.fna
GCF_016812095.1_ASM1681209v1	1351	1351	Enterococcus faecalis	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/complete_genome/complete_genome_without_plasmid/GCF_016812095.1_ASM1681209v1_genomic.fna
GCF_009498175.3_ASM949817v3	1351	1351	Enterococcus faecalis	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/complete_genome/complete_genome_without_plasmid/GCF_009498175.3_ASM949817v3_genomic.fna
GCF_906464865.1_WE0438	1351	1351	Enterococcus faecalis	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/complete_genome/complete_genome_without_plasmid/GCF_906464865.1_WE0438_genomic.fna
GCF_018986755.2_ASM1898675v2	1351	1351	Enterococcus faecalis	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/complete_genome/complete_genome_without_plasmid/GCF_018986755.2_ASM1898675v2_genomic.fna
GCF_019774535.1_ASM1977453v1	1351	1351	Enterococcus faecalis	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/complete_genome/complete_genome_without_plasmid/GCF_019774535.1_ASM1977453v1_genomic.fna
GCF_020616935.1_ASM2061693v1	1351	1351	Enterococcus faecalis	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/complete_genome/complete_genome_without_plasmid/GCF_020616935.1_ASM2061693v1_genomic.fna
GCF_020881975.1_ASM2088197v1	1351	1351	Enterococcus faecalis	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/complete_genome/complete_genome_without_plasmid/GCF_020881975.1_ASM2088197v1_genomic.fna
GCF_020882055.1_ASM2088205v1	1351	1351	Enterococcus faecalis	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/complete_genome/complete_genome_without_plasmid/GCF_020882055.1_ASM2088205v1_genomic.fna
GCF_022213025.1_ASM2221302v1	1351	1351	Enterococcus faecalis	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/complete_genome/complete_genome_without_plasmid/GCF_022213025.1_ASM2221302v1_genomic.fna
GCF_022212865.1_ASM2221286v1	1351	1351	Enterococcus faecalis	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/complete_genome/complete_genome_without_plasmid/GCF_022212865.1_ASM2221286v1_genomic.fna
GCF_022212985.1_ASM2221298v1	1351	1351	Enterococcus faecalis	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/complete_genome/complete_genome_without_plasmid/GCF_022212985.1_ASM2221298v1_genomic.fna
GCF_022691465.1_ASM2269146v1	1351	1351	Enterococcus faecalis	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/complete_genome/complete_genome_without_plasmid/GCF_022691465.1_ASM2269146v1_genomic.fna
GCF_022699585.1_ASM2269958v1	1351	1351	Enterococcus faecalis	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/complete_genome/complete_genome_without_plasmid/GCF_022699585.1_ASM2269958v1_genomic.fna
GCF_022810805.1_ASM2281080v1	1351	1351	Enterococcus faecalis	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/complete_genome/complete_genome_without_plasmid/GCF_022810805.1_ASM2281080v1_genomic.fna
GCF_023299525.1_ASM2329952v1	1351	1351	Enterococcus faecalis	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/complete_genome/complete_genome_without_plasmid/GCF_023299525.1_ASM2329952v1_genomic.fna
GCF_023299425.1_ASM2329942v1	1351	1351	Enterococcus faecalis	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/complete_genome/complete_genome_without_plasmid/GCF_023299425.1_ASM2329942v1_genomic.fna
GCF_023299685.1_ASM2329968v1	1351	1351	Enterococcus faecalis	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/complete_genome/complete_genome_without_plasmid/GCF_023299685.1_ASM2329968v1_genomic.fna
GCF_023299785.1_ASM2329978v1	1351	1351	Enterococcus faecalis	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/complete_genome/complete_genome_without_plasmid/GCF_023299785.1_ASM2329978v1_genomic.fna
GCF_023299225.1_ASM2329922v1	1351	1351	Enterococcus faecalis	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/complete_genome/complete_genome_without_plasmid/GCF_023299225.1_ASM2329922v1_genomic.fna
GCF_023299585.1_ASM2329958v1	1351	1351	Enterococcus faecalis	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/complete_genome/complete_genome_without_plasmid/GCF_023299585.1_ASM2329958v1_genomic.fna
GCF_023299625.1_ASM2329962v1	1351	1351	Enterococcus faecalis	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/complete_genome/complete_genome_without_plasmid/GCF_023299625.1_ASM2329962v1_genomic.fna
GCF_023375265.1_ASM2337526v1	1351	1351	Enterococcus faecalis	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/complete_genome/complete_genome_without_plasmid/GCF_023375265.1_ASM2337526v1_genomic.fna
GCF_023375485.1_ASM2337548v1	1351	1351	Enterococcus faecalis	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/complete_genome/complete_genome_without_plasmid/GCF_023375485.1_ASM2337548v1_genomic.fna
GCF_023523795.1_ASM2352379v1	1351	1351	Enterococcus faecalis	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/complete_genome/complete_genome_without_plasmid/GCF_023523795.1_ASM2352379v1_genomic.fna
GCF_023746575.1_ASM2374657v1	1351	1351	Enterococcus faecalis	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/complete_genome/complete_genome_without_plasmid/GCF_023746575.1_ASM2374657v1_genomic.fna
GCF_024579795.1_ASM2457979v1	1351	1351	Enterococcus faecalis	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/complete_genome/complete_genome_without_plasmid/GCF_024579795.1_ASM2457979v1_genomic.fna
GCF_024927865.1_ASM2492786v1	1351	1351	Enterococcus faecalis	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/complete_genome/complete_genome_without_plasmid/GCF_024927865.1_ASM2492786v1_genomic.fna
GCF_025958065.1_ASM2595806v1	1351	1351	Enterococcus faecalis	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/complete_genome/complete_genome_without_plasmid/GCF_025958065.1_ASM2595806v1_genomic.fna
GCF_025958865.1_ASM2595886v1	1351	1351	Enterococcus faecalis	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/complete_genome/complete_genome_without_plasmid/GCF_025958865.1_ASM2595886v1_genomic.fna
GCF_025958825.1_ASM2595882v1	1351	1351	Enterococcus faecalis	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/complete_genome/complete_genome_without_plasmid/GCF_025958825.1_ASM2595882v1_genomic.fna
GCF_025958025.1_ASM2595802v1	1351	1351	Enterococcus faecalis	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/complete_genome/complete_genome_without_plasmid/GCF_025958025.1_ASM2595802v1_genomic.fna
GCF_026802365.1_ASM2680236v1	1351	1351	Enterococcus faecalis	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/complete_genome/complete_genome_without_plasmid/GCF_026802365.1_ASM2680236v1_genomic.fna
GCF_026802385.1_ASM2680238v1	1351	1351	Enterococcus faecalis	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/complete_genome/complete_genome_without_plasmid/GCF_026802385.1_ASM2680238v1_genomic.fna
GCF_028131645.1_ASM2813164v1	1351	1351	Enterococcus faecalis	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/complete_genome/complete_genome_without_plasmid/GCF_028131645.1_ASM2813164v1_genomic.fna
GCF_028335545.1_ASM2833554v1	1351	1351	Enterococcus faecalis	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/complete_genome/complete_genome_without_plasmid/GCF_028335545.1_ASM2833554v1_genomic.fna
GCF_028335305.1_ASM2833530v1	1351	1351	Enterococcus faecalis	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/complete_genome/complete_genome_without_plasmid/GCF_028335305.1_ASM2833530v1_genomic.fna
GCF_009650355.1_ASM965035v1	596	28901	Salmonella enterica subsp. enterica serovar Muenchen	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/complete_genome/complete_genome_without_plasmid/GCF_009650355.1_ASM965035v1_genomic.fna
GCF_016454465.1_ASM1645446v1	596	28901	Salmonella enterica subsp. enterica serovar Muenchen	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/complete_genome/complete_genome_without_plasmid/GCF_016454465.1_ASM1645446v1_genomic.fna
GCF_030122535.1_ASM3012253v1	596	28901	Salmonella enterica subsp. enterica serovar Muenchen	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/complete_genome/complete_genome_without_plasmid/GCF_030122535.1_ASM3012253v1_genomic.fna
GCF_001953015.1_ASM195301v1	600	28901	Salmonella enterica subsp. enterica serovar Thompson	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/complete_genome/complete_genome_without_plasmid/GCF_001953015.1_ASM195301v1_genomic.fna
GCF_003324875.1_ASM332487v1	28142	28901	Salmonella enterica subsp. enterica serovar Berta	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/complete_genome/complete_genome_without_plasmid/GCF_003324875.1_ASM332487v1_genomic.fna
GCF_002234755.2_ASM223475v2	28144	28901	Salmonella enterica subsp. enterica serovar Derby	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/complete_genome/complete_genome_without_plasmid/GCF_002234755.2_ASM223475v2_genomic.fna
GCF_004798745.1_ASM479874v1	28147	28901	Salmonella enterica subsp. enterica serovar Oranienburg	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/complete_genome/complete_genome_without_plasmid/GCF_004798745.1_ASM479874v1_genomic.fna
GCF_003324935.1_ASM332493v1	28901	28901	Salmonella enterica	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/complete_genome/complete_genome_without_plasmid/GCF_003324935.1_ASM332493v1_genomic.fna
GCF_003325315.1_ASM332531v1	28901	28901	Salmonella enterica	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/complete_genome/complete_genome_without_plasmid/GCF_003325315.1_ASM332531v1_genomic.fna
GCF_003325155.1_ASM332515v1	28901	28901	Salmonella enterica	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/complete_genome/complete_genome_without_plasmid/GCF_003325155.1_ASM332515v1_genomic.fna
GCF_003325095.1_ASM332509v1	28901	28901	Salmonella enterica	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/complete_genome/complete_genome_without_plasmid/GCF_003325095.1_ASM332509v1_genomic.fna
GCF_003324915.1_ASM332491v1	28901	28901	Salmonella enterica	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/complete_genome/complete_genome_without_plasmid/GCF_003324915.1_ASM332491v1_genomic.fna
GCF_004354285.1_ASM435428v1	28901	28901	Salmonella enterica	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/complete_genome/complete_genome_without_plasmid/GCF_004354285.1_ASM435428v1_genomic.fna
GCF_003325115.1_ASM332511v1	28901	28901	Salmonella enterica	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/complete_genome/complete_genome_without_plasmid/GCF_003325115.1_ASM332511v1_genomic.fna
GCF_008386295.1_ASM838629v1	28901	28901	Salmonella enterica	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/complete_genome/complete_genome_without_plasmid/GCF_008386295.1_ASM838629v1_genomic.fna
GCF_009729955.1_ASM972995v1	28901	28901	Salmonella enterica	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/complete_genome/complete_genome_without_plasmid/GCF_009729955.1_ASM972995v1_genomic.fna
GCF_009730015.1_ASM973001v1	28901	28901	Salmonella enterica	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/complete_genome/complete_genome_without_plasmid/GCF_009730015.1_ASM973001v1_genomic.fna
GCF_006461325.2_ASM646132v2	28901	28901	Salmonella enterica	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/complete_genome/complete_genome_without_plasmid/GCF_006461325.2_ASM646132v2_genomic.fna
GCF_002507745.2_ASM250774v2	28901	28901	Salmonella enterica	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/complete_genome/complete_genome_without_plasmid/GCF_002507745.2_ASM250774v2_genomic.fna
GCF_022655665.1_ASM2265566v1	28901	28901	Salmonella enterica	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/complete_genome/complete_genome_without_plasmid/GCF_022655665.1_ASM2265566v1_genomic.fna
GCF_024364845.1_ASM2436484v1	28901	28901	Salmonella enterica	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/complete_genome/complete_genome_without_plasmid/GCF_024364845.1_ASM2436484v1_genomic.fna
GCF_025311075.1_ASM2531107v1	28901	28901	Salmonella enterica	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/complete_genome/complete_genome_without_plasmid/GCF_025311075.1_ASM2531107v1_genomic.fna
GCF_026248545.1_ASM2624854v1	28901	28901	Salmonella enterica	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/complete_genome/complete_genome_without_plasmid/GCF_026248545.1_ASM2624854v1_genomic.fna
GCF_000018625.1_ASM1862v1	41514	28901	Salmonella enterica subsp. arizonae serovar 62:z4,z23:-	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/complete_genome/complete_genome_without_plasmid/GCF_000018625.1_ASM1862v1_genomic.fna
GCF_013162165.1_ASM1316216v1	41520	28901	Salmonella enterica subsp. VII serovar 1,40:g,z51:--	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/complete_genome/complete_genome_without_plasmid/GCF_013162165.1_ASM1316216v1_genomic.fna
GCF_009664555.1_ASM966455v1	48409	28901	Salmonella enterica subsp. enterica serovar Virchow	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/complete_genome/complete_genome_without_plasmid/GCF_009664555.1_ASM966455v1_genomic.fna
