genome_ID	strain_taxid	species_taxid	organism_name	id
GCF_900636835.1_44503_F02	1309.5	1309	Streptococcus mutans	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_900636835.1_44503_F02_genomic.fna
GCF_000271865.1_ASM27186v1	1198676.0	1309	Streptococcus mutans GS-5	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_000271865.1_ASM27186v1_genomic.fna
GCF_008831345.1_ASM883134v1	1309.6	1309	Streptococcus mutans	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_008831345.1_ASM883134v1_genomic.fna
GCF_024762175.1_ASM2476217v1	1309.7	1309	Streptococcus mutans	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_024762175.1_ASM2476217v1_genomic.fna
GCF_000284575.1_ASM28457v1	1155071.0	1309	Streptococcus mutans LJ23	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_000284575.1_ASM28457v1_genomic.fna
GCF_008831325.1_ASM883132v1	1309.8	1309	Streptococcus mutans	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_008831325.1_ASM883132v1_genomic.fna
GCF_009738105.1_ASM973810v1	1309.9	1309	Streptococcus mutans	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_009738105.1_ASM973810v1_genomic.fna
GCF_008831365.1_ASM883136v1	1309.1	1309	Streptococcus mutans	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_008831365.1_ASM883136v1_genomic.fna
GCF_903891305.1_Streptococcus_thermophilus_CIRM_2101	1308.1	1308	Streptococcus thermophilus	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_903891305.1_Streptococcus_thermophilus_CIRM_2101_genomic.fna
GCF_903886195.1_Streptococcus_thermophilus_CIRM_23	1308.2	1308	Streptococcus thermophilus	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_903886195.1_Streptococcus_thermophilus_CIRM_23_genomic.fna
GCF_013307265.1_ASM1330726v1	1308.3	1308	Streptococcus thermophilus	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_013307265.1_ASM1330726v1_genomic.fna
GCF_903885985.1_Streptococcus_thermophilus_CIRM_18	1308.4	1308	Streptococcus thermophilus	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_903885985.1_Streptococcus_thermophilus_CIRM_18_genomic.fna
GCF_001280285.1_ASM128028v1	1308.5	1308	Streptococcus thermophilus	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_001280285.1_ASM128028v1_genomic.fna
GCF_001705585.1_ASM170558v1	1308.6	1308	Streptococcus thermophilus	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_001705585.1_ASM170558v1_genomic.fna
GCF_903891025.1_Streptococcus_thermophilus_CIRM_1055	1308.7	1308	Streptococcus thermophilus	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_903891025.1_Streptococcus_thermophilus_CIRM_1055_genomic.fna
GCF_900094135.1_ASM90009413v1	1308.8	1308	Streptococcus thermophilus	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_900094135.1_ASM90009413v1_genomic.fna
GCF_903890905.1_Streptococcus_thermophilus_CIRM_1048	1308.9	1308	Streptococcus thermophilus	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_903890905.1_Streptococcus_thermophilus_CIRM_1048_genomic.fna
GCF_011801285.1_ASM1180128v1	1308.1	1308	Streptococcus thermophilus	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_011801285.1_ASM1180128v1_genomic.fna
GCF_903890945.1_Streptococcus_thermophilus_CIRM_1050	1308.14	1308	Streptococcus thermophilus	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_903890945.1_Streptococcus_thermophilus_CIRM_1050_genomic.fna
GCF_903891135.1_Streptococcus_thermophilus_CIRM_1121	1308.18	1308	Streptococcus thermophilus	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_903891135.1_Streptococcus_thermophilus_CIRM_1121_genomic.fna
GCF_002846075.1_ASM284607v1	1308.42	1308	Streptococcus thermophilus	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_002846075.1_ASM284607v1_genomic.fna
GCF_017360085.1_ASM1736008v1	1308.43	1308	Streptococcus thermophilus	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_017360085.1_ASM1736008v1_genomic.fna
GCF_002286255.1_ASM228625v1	1308.45	1308	Streptococcus thermophilus	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_002286255.1_ASM228625v1_genomic.fna
GCF_000210975.1_ASM21097v1	869269.0	1313	Streptococcus pneumoniae INV104	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_000210975.1_ASM21097v1_genomic.fna
GCF_002813955.1_ASM281395v1	1313.1	1313	Streptococcus pneumoniae	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_002813955.1_ASM281395v1_genomic.fna
GCF_022070505.1_ASM2207050v1	1313.2	1313	Streptococcus pneumoniae	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_022070505.1_ASM2207050v1_genomic.fna
GCF_000018985.1_ASM1898v1	488222.0	1313	Streptococcus pneumoniae JJA	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_000018985.1_ASM1898v1_genomic.fna
GCF_022075745.1_ASM2207574v1	1313.3	1313	Streptococcus pneumoniae	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_022075745.1_ASM2207574v1_genomic.fna
GCF_900693025.1_19341_2_86-2	1313.4	1313	Streptococcus pneumoniae	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_900693025.1_19341_2_86-2_genomic.fna
GCF_017569245.1_ASM1756924v1	1313.5	1313	Streptococcus pneumoniae	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_017569245.1_ASM1756924v1_genomic.fna
GCF_003967155.2_ASM396715v2	1313.6	1313	Streptococcus pneumoniae	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_003967155.2_ASM396715v2_genomic.fna
GCF_022069085.1_ASM2206908v1	1313.7	1313	Streptococcus pneumoniae	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_022069085.1_ASM2206908v1_genomic.fna
GCF_022069505.1_ASM2206950v1	1313.8	1313	Streptococcus pneumoniae	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_022069505.1_ASM2206950v1_genomic.fna
GCF_026625945.1_ASM2662594v1	1313.19	1313	Streptococcus pneumoniae	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_026625945.1_ASM2662594v1_genomic.fna
GCF_000299015.1_ASM29901v1	697283.0	1313	Streptococcus pneumoniae gamPNI0373	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_000299015.1_ASM29901v1_genomic.fna
GCF_022068525.1_ASM2206852v1	1313.48	1313	Streptococcus pneumoniae	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_022068525.1_ASM2206852v1_genomic.fna
GCF_900474865.1_41906_D02	1314.1	1314	Streptococcus pyogenes	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_900474865.1_41906_D02_genomic.fna
GCF_900636725.1_43908_B01	1314.2	1314	Streptococcus pyogenes	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_900636725.1_43908_B01_genomic.fna
GCF_001267805.1_ASM126780v1	1314.3	1314	Streptococcus pyogenes	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_001267805.1_ASM126780v1_genomic.fna
GCF_001638845.2_ASM163884v2	1314.4	1314	Streptococcus pyogenes	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_001638845.2_ASM163884v2_genomic.fna
GCF_900474965.1_41825_D01	1314.5	1314	Streptococcus pyogenes	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_900474965.1_41825_D01_genomic.fna
GCF_001620285.1_ASM162028v1	1314.6	1314	Streptococcus pyogenes	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_001620285.1_ASM162028v1_genomic.fna
GCF_900475525.1_44738_D02	1314.7	1314	Streptococcus pyogenes	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_900475525.1_44738_D02_genomic.fna
GCF_005164885.1_ASM516488v1	1314.8	1314	Streptococcus pyogenes	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_005164885.1_ASM516488v1_genomic.fna
GCF_900474775.1_41800_G02	1314.9	1314	Streptococcus pyogenes	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_900474775.1_41800_G02_genomic.fna
GCF_005160565.1_ASM516056v1	1314.1	1314	Streptococcus pyogenes	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_005160565.1_ASM516056v1_genomic.fna
GCF_000011665.1_ASM1166v1	286636.0	1314	Streptococcus pyogenes MGAS10394	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_000011665.1_ASM1166v1_genomic.fna
GCF_900475465.1_42969_C01	1314.41	1314	Streptococcus pyogenes	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_900475465.1_42969_C01_genomic.fna
GCF_900474915.1_41851_G01	1314.79	1314	Streptococcus pyogenes	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_900474915.1_41851_G01_genomic.fna
