genome_ID	strain_taxid	species_taxid	organism_name	id
GCF_001272635.1_ASM127263v1	1307.43	1307	Streptococcus suis	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_001272635.1_ASM127263v1_genomic.fna
GCF_024206655.1_ASM2420665v1	1307.44	1307	Streptococcus suis	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_024206655.1_ASM2420665v1_genomic.fna
GCF_000494895.1_ASM49489v1	1340847.0	1307	Streptococcus suis T15	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_000494895.1_ASM49489v1_genomic.fna
GCF_902702765.1_GD-0088	1307.45	1307	Streptococcus suis	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_902702765.1_GD-0088_genomic.fna
GCF_020542025.1_ASM2054202v1	1307.46	1307	Streptococcus suis	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_020542025.1_ASM2054202v1_genomic.fna
GCF_009731465.1_ASM973146v1	2598453.0	2598453	Streptococcus sp. 116-D4	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_009731465.1_ASM973146v1_genomic.fna
GCF_001642085.1_ASM164208v1	1811193.0	1811193	Streptococcus pantholopis	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_001642085.1_ASM164208v1_genomic.fna
GCF_001598035.1_ASM159803v1	1814128.0	1814128	Streptococcus halotolerans	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_001598035.1_ASM159803v1_genomic.fna
GCF_002355895.1_ASM235589v1	1902136.0	1902136	Streptococcus sp. NPS 308	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_002355895.1_ASM235589v1_genomic.fna
GCF_009866825.1_ASM986682v1	1940319.0	1940319	Streptococcus sp. DAT741	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_009866825.1_ASM986682v1_genomic.fna
GCF_018127725.1_ASM1812772v1	684066.0	684066	Streptococcus lactarius	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_018127725.1_ASM1812772v1_genomic.fna
GCF_900478185.1_51342_H01	45634.0	45634	Streptococcus cristatus	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_900478185.1_51342_H01_genomic.fna
GCF_029691405.1_ASM2969140v1	3038077.0	3038077	Streptococcus sp. D7B5	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_029691405.1_ASM2969140v1_genomic.fna
GCF_028335765.1_ASM2833576v1	3020829.0	3020829	Streptococcus sp. HN38	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_028335765.1_ASM2833576v1_genomic.fna
GCF_900636715.1_43908_E01	33040.0	33040	Streptococcus milleri	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_900636715.1_43908_E01_genomic.fna
GCF_900636365.1_41559_G01	78535.0	78535	Streptococcus viridans	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_900636365.1_41559_G01_genomic.fna
GCF_008727815.1_ASM872781v1	2610896.0	2610896	Streptococcus sp. LPB0220	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_008727815.1_ASM872781v1_genomic.fna
GCF_027474865.2_ASM2747486v2	315405.1	315405	Streptococcus gallolyticus	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_027474865.2_ASM2747486v2_genomic.fna
GCF_013267695.1_ASM1326769v1	315405.2	315405	Streptococcus gallolyticus	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_013267695.1_ASM1326769v1_genomic.fna
GCF_001477575.1_ASM147757v1	315405.3	315405	Streptococcus gallolyticus	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_001477575.1_ASM147757v1_genomic.fna
GCF_900475715.1_44927_A02	315405.4	315405	Streptococcus gallolyticus	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_900475715.1_44927_A02_genomic.fna
GCF_000203195.1_ASM20319v1	990317.0	315405	Streptococcus gallolyticus subsp. gallolyticus ATCC BAA-2069	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_000203195.1_ASM20319v1_genomic.fna
GCF_000270145.1_ASM27014v1	981539.0	315405	Streptococcus gallolyticus subsp. gallolyticus ATCC 43143	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_000270145.1_ASM27014v1_genomic.fna
GCF_000027185.1_ASM2718v1	637909.0	315405	Streptococcus gallolyticus UCN34	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_000027185.1_ASM2718v1_genomic.fna
GCF_016127875.1_ASM1612787v1	76860.1	76860	Streptococcus constellatus	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_016127875.1_ASM1612787v1_genomic.fna
GCF_000463425.1_ASM46342v1	862969.0	76860	Streptococcus constellatus subsp. pharyngis C1050	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_000463425.1_ASM46342v1_genomic.fna
GCF_016725005.1_ASM1672500v1	76860.2	76860	Streptococcus constellatus	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_016725005.1_ASM1672500v1_genomic.fna
GCF_024399395.1_ASM2439939v1	76860.3	76860	Streptococcus constellatus	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_024399395.1_ASM2439939v1_genomic.fna
GCF_019334785.1_ASM1933478v1	1234680.0	1234680	Streptococcus rubneri	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_019334785.1_ASM1933478v1_genomic.fna
GCF_001553685.1_ASM155368v1	712633.0	712633	Streptococcus sp. oral taxon 431	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_001553685.1_ASM155368v1_genomic.fna
GCF_019047505.1_ASM1904750v1	1302.1	1302	Streptococcus gordonii	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_019047505.1_ASM1904750v1_genomic.fna
GCF_001281105.1_ASM128110v1	1302.2	1302	Streptococcus gordonii	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_001281105.1_ASM128110v1_genomic.fna
GCF_000970665.2_ASM97066v2	1302.3	1302	Streptococcus gordonii	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_000970665.2_ASM97066v2_genomic.fna
GCF_901543415.1_42545_E02	1302.4	1302	Streptococcus gordonii	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_901543415.1_42545_E02_genomic.fna
GCF_901544385.1_42912_F01	1302.5	1302	Streptococcus gordonii	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_901544385.1_42912_F01_genomic.fna
GCF_002073435.2_ASM207343v2	1302.6	1302	Streptococcus gordonii	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_002073435.2_ASM207343v2_genomic.fna
GCF_000017005.1_ASM1700v1	467705.0	1302	Streptococcus gordonii str. Challis substr. CH1	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_000017005.1_ASM1700v1_genomic.fna
GCF_002386285.1_ASM238628v1	1302.7	1302	Streptococcus gordonii	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_002386285.1_ASM238628v1_genomic.fna
GCF_019046945.1_ASM1904694v1	1302.8	1302	Streptococcus gordonii	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_019046945.1_ASM1904694v1_genomic.fna
GCF_013394695.1_ASM1339469v1	712623.0	712623	Streptococcus sp. oral taxon 061	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_013394695.1_ASM1339469v1_genomic.fna
GCF_902141225.1_42912_E01	361101.1	361101	Streptococcus pseudoporcinus	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_902141225.1_42912_E01_genomic.fna
GCF_901542435.1_41975_D01	361101.2	361101	Streptococcus pseudoporcinus	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_901542435.1_41975_D01_genomic.fna
GCF_900637075.1_48128_D02	361101.3	361101	Streptococcus pseudoporcinus	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_900637075.1_48128_D02_genomic.fna
GCF_014844995.1_ASM1484499v1	2598457.0	2598457	Streptococcus sp. KS 6	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_014844995.1_ASM1484499v1_genomic.fna
GCF_000479315.1_ASM47931v1	1156431.1	1156431	Streptococcus ilei	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_000479315.1_ASM47931v1_genomic.fna
GCF_000479335.1_ASM47933v1	1156431.2	1156431	Streptococcus ilei	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_000479335.1_ASM47933v1_genomic.fna
GCF_017639855.1_ASM1763985v1	2664091.0	2664091	Streptococcus sp. zg-86	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_017639855.1_ASM1763985v1_genomic.fna
GCF_900475125.1_42042_H01	40041.1	1336	Streptococcus equi subsp. zooepidemicus	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_900475125.1_42042_H01_genomic.fna
GCF_900474875.1_41851_B01	40041.2	1336	Streptococcus equi subsp. zooepidemicus	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_900474875.1_41851_B01_genomic.fna
GCF_015689435.1_ASM1568943v1	40041.3	1336	Streptococcus equi subsp. zooepidemicus	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_015689435.1_ASM1568943v1_genomic.fna
GCF_015689395.1_ASM1568939v1	40041.4	1336	Streptococcus equi subsp. zooepidemicus	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_015689395.1_ASM1568939v1_genomic.fna
GCF_000026605.1_ASM2660v1	40041.5	1336	Streptococcus equi subsp. zooepidemicus	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_000026605.1_ASM2660v1_genomic.fna
GCF_021029665.1_ASM2102966v1	40041.6	1336	Streptococcus equi subsp. zooepidemicus	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_021029665.1_ASM2102966v1_genomic.fna
GCF_900636805.1_44503_C02	40041.7	1336	Streptococcus equi subsp. zooepidemicus	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_900636805.1_44503_C02_genomic.fna
GCF_021029685.1_ASM2102968v1	40041.8	1336	Streptococcus equi subsp. zooepidemicus	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_021029685.1_ASM2102968v1_genomic.fna
GCF_015689375.1_ASM1568937v1	40041.9	1336	Streptococcus equi subsp. zooepidemicus	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_015689375.1_ASM1568937v1_genomic.fna
GCF_009676725.1_ASM967672v1	40041.1	1336	Streptococcus equi subsp. zooepidemicus	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_009676725.1_ASM967672v1_genomic.fna
GCF_015689415.1_ASM1568941v1	40041.11	1336	Streptococcus equi subsp. zooepidemicus	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_015689415.1_ASM1568941v1_genomic.fna
GCF_009676645.1_ASM967664v1	40041.12	1336	Streptococcus equi subsp. zooepidemicus	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_009676645.1_ASM967664v1_genomic.fna
GCF_018604665.1_ASM1860466v1	148942.0	1336	Streptococcus equi subsp. equi	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_018604665.1_ASM1860466v1_genomic.fna
GCF_015689355.1_ASM1568935v1	40041.13	1336	Streptococcus equi subsp. zooepidemicus	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_015689355.1_ASM1568935v1_genomic.fna
GCF_015689455.1_ASM1568945v1	40041.14	1336	Streptococcus equi subsp. zooepidemicus	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_015689455.1_ASM1568945v1_genomic.fna
GCF_900475295.1_43188_D01	40041.15	1336	Streptococcus equi subsp. zooepidemicus	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_900475295.1_43188_D01_genomic.fna
GCF_015767555.1_ASM1576755v1	40041.16	1336	Streptococcus equi subsp. zooepidemicus	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_015767555.1_ASM1576755v1_genomic.fna
GCF_900474805.1_41800_D01	40041.17	1336	Streptococcus equi subsp. zooepidemicus	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_900474805.1_41800_D01_genomic.fna
GCF_018140535.1_ASM1814053v1	40041.18	1336	Streptococcus equi subsp. zooepidemicus	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_018140535.1_ASM1814053v1_genomic.fna
GCF_030480405.1_ASM3048040v1	40041.19	1336	Streptococcus equi subsp. zooepidemicus	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_030480405.1_ASM3048040v1_genomic.fna
GCF_022532125.1_ASM2253212v1	119602.1	1334	Streptococcus dysgalactiae subsp. equisimilis	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_022532125.1_ASM2253212v1_genomic.fna
GCF_901544215.1_42880_F01	119602.2	1334	Streptococcus dysgalactiae subsp. equisimilis	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_901544215.1_42880_F01_genomic.fna
GCF_030034695.1_ASM3003469v1	119602.3	1334	Streptococcus dysgalactiae subsp. equisimilis	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_030034695.1_ASM3003469v1_genomic.fna
GCF_003967135.1_ASM396713v1	1334.1	1334	Streptococcus dysgalactiae	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_003967135.1_ASM396713v1_genomic.fna
GCF_012844405.1_ASM1284440v1	119602.4	1334	Streptococcus dysgalactiae subsp. equisimilis	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_012844405.1_ASM1284440v1_genomic.fna
GCF_900475725.1_46166_D01	119602.5	1334	Streptococcus dysgalactiae subsp. equisimilis	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_900475725.1_46166_D01_genomic.fna
GCF_901542365.1_41825_F01	119602.6	1334	Streptococcus dysgalactiae subsp. equisimilis	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_901542365.1_41825_F01_genomic.fna
GCF_000317855.1_ASM31785v1	759913.0	1334	Streptococcus dysgalactiae subsp. equisimilis AC-2713	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_000317855.1_ASM31785v1_genomic.fna
GCF_016128095.1_ASM1612809v1	1334.2	1334	Streptococcus dysgalactiae	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_016128095.1_ASM1612809v1_genomic.fna
GCF_900636815.1_44503_D02	119602.7	1334	Streptococcus dysgalactiae subsp. equisimilis	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_900636815.1_44503_D02_genomic.fna
GCF_900474785.1_41767_C01	119602.8	1334	Streptococcus dysgalactiae subsp. equisimilis	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_900474785.1_41767_C01_genomic.fna
GCF_901543995.1_42880_D01	119602.9	1334	Streptococcus dysgalactiae subsp. equisimilis	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_901543995.1_42880_D01_genomic.fna
GCF_026692645.1_ASM2669264v1	1334.3	1334	Streptococcus dysgalactiae	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_026692645.1_ASM2669264v1_genomic.fna
GCF_900475255.1_42545_F02	119602.1	1334	Streptococcus dysgalactiae subsp. equisimilis	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_900475255.1_42545_F02_genomic.fna
GCF_000010705.1_ASM1070v1	486410.0	1334	Streptococcus dysgalactiae subsp. equisimilis GGS_124	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_000010705.1_ASM1070v1_genomic.fna
GCF_029234135.1_ASM2923413v1	119602.11	1334	Streptococcus dysgalactiae subsp. equisimilis	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_029234135.1_ASM2923413v1_genomic.fna
GCF_016724885.1_ASM1672488v1	1334.4	1334	Streptococcus dysgalactiae	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_016724885.1_ASM1672488v1_genomic.fna
GCF_014192895.1_ASM1419289v1	119602.12	1334	Streptococcus dysgalactiae subsp. equisimilis	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_014192895.1_ASM1419289v1_genomic.fna
GCF_000307185.1_ASM30718v1	617121.0	1334	Streptococcus dysgalactiae subsp. equisimilis RE378	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_000307185.1_ASM30718v1_genomic.fna
GCF_028215935.1_ASM2821593v1	1334.5	1334	Streptococcus dysgalactiae	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_028215935.1_ASM2821593v1_genomic.fna
GCF_019856435.1_ASM1985643v1	1334.6	1334	Streptococcus dysgalactiae	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_019856435.1_ASM1985643v1_genomic.fna
GCF_008693725.1_ASM869372v1	1334.7	1334	Streptococcus dysgalactiae	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_008693725.1_ASM869372v1_genomic.fna
GCF_016128135.1_ASM1612813v1	1334.8	1334	Streptococcus dysgalactiae	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_016128135.1_ASM1612813v1_genomic.fna
GCF_029234095.1_ASM2923409v1	119602.13	1334	Streptococcus dysgalactiae subsp. equisimilis	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_029234095.1_ASM2923409v1_genomic.fna
GCF_901543725.1_42731_A01	1334.9	1334	Streptococcus dysgalactiae	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_901543725.1_42731_A01_genomic.fna
GCF_901543615.1_42731_E02	119602.14	1334	Streptococcus dysgalactiae subsp. equisimilis	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_901543615.1_42731_E02_genomic.fna
GCF_900635345.1_41686_B01	99822.0	1334	Streptococcus dysgalactiae subsp. dysgalactiae	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_900635345.1_41686_B01_genomic.fna
GCF_024346585.1_ASM2434658v1	2819619.0	2819619	Streptococcus toyakuensis	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_024346585.1_ASM2434658v1_genomic.fna
GCF_026194135.2_ASM2619413v2	59310.1	59310	Streptococcus macedonicus	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_026194135.2_ASM2619413v2_genomic.fna
GCF_029866925.1_ASM2986692v1	59310.2	59310	Streptococcus macedonicus	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_029866925.1_ASM2986692v1_genomic.fna
GCF_900636885.1_44927_H01	149016.0	149016	Streptococcus urinalis	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_900636885.1_44927_H01_genomic.fna
GCF_025152645.1_ASM2515264v1	1348.1	1348	Streptococcus parauberis	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_025152645.1_ASM2515264v1_genomic.fna
GCF_025152685.1_ASM2515268v1	1348.2	1348	Streptococcus parauberis	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_025152685.1_ASM2515268v1_genomic.fna
GCF_025201235.1_ASM2520123v1	1348.3	1348	Streptococcus parauberis	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_025201235.1_ASM2520123v1_genomic.fna
GCF_014041875.1_ASM1404187v1	1335.1	1335	Streptococcus equinus	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_014041875.1_ASM1404187v1_genomic.fna
GCF_009758075.1_ASM975807v1	1335.2	1335	Streptococcus equinus	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_009758075.1_ASM975807v1_genomic.fna
GCF_009758095.1_ASM975809v1	1335.3	1335	Streptococcus equinus	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_009758095.1_ASM975809v1_genomic.fna
GCF_900636565.1_42880_B01	1335.4	1335	Streptococcus equinus	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_900636565.1_42880_B01_genomic.fna
GCF_022810625.1_ASM2281062v1	1335.5	1335	Streptococcus equinus	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_022810625.1_ASM2281062v1_genomic.fna
GCF_900636465.1_42290_E02	1335.6	1335	Streptococcus equinus	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_900636465.1_42290_E02_genomic.fna
GCF_900475025.1_41906_G01	1345.0	1345	Streptococcus ferus	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_900475025.1_41906_G01_genomic.fna
GCF_000262145.1_ASM26214v1	1114965.0	1318	Streptococcus parasanguinis FW213	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_000262145.1_ASM26214v1_genomic.fna
GCF_000164675.2_ASM16467v2	760570.0	1318	Streptococcus parasanguinis ATCC 15912	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_000164675.2_ASM16467v2_genomic.fna
GCF_006228325.1_ASM622832v1	2576376.0	2576376	Streptococcus sp. 1643	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_006228325.1_ASM622832v1_genomic.fna
GCF_900475275.1_42685_F01	1305.1	1305	Streptococcus sanguinis	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_900475275.1_42685_F01_genomic.fna
GCF_000014205.1_ASM1420v1	388919.0	1305	Streptococcus sanguinis SK36	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_000014205.1_ASM1420v1_genomic.fna
GCF_900475505.1_42925_G01	1305.2	1305	Streptococcus sanguinis	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_900475505.1_42925_G01_genomic.fna
GCF_900475045.1_42290_B02	1305.3	1305	Streptococcus sanguinis	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_900475045.1_42290_B02_genomic.fna
GCF_901553755.1_41851_D01	1340.1	1340	Streptococcus porcinus	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_901553755.1_41851_D01_genomic.fna
GCF_900475415.1_42206_H01	1340.2	1340	Streptococcus porcinus	/home/work/wenhai/metaprofiling/bacteria_refgenome_NCBIdata/reference_diversity/preprocess/res/db/library/GCF_900475415.1_42206_H01_genomic.fna
